,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
4058,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4059,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4062,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4063,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4064,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4065,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4067,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4069,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4070,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4071,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4072,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4074,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4075,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4076,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4077,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4078,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4079,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4080,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4081,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4082,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4083,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4084,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4085,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4086,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4087,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4088,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4090,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4091,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4092,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4093,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4094,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4095,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4096,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4099,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4100,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4103,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4104,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4105,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4106,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4108,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4110,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4111,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4112,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4113,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4115,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4116,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4117,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4118,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4119,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4120,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4121,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4122,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4123,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4124,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4125,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4126,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4127,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4128,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4129,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4131,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4132,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4133,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4134,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4135,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4136,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4137,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4140,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4141,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4144,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4145,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4146,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4147,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4149,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4151,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4152,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4153,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4154,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4156,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4157,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4158,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4159,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4160,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4161,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4162,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4163,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4164,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4165,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4166,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4167,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4168,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4169,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4170,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4172,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4173,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4174,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4175,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4176,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4177,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4178,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4181,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4182,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4185,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4186,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4187,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4188,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4190,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4192,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4193,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4194,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4195,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4197,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4198,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4199,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4200,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4201,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4202,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4203,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4204,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4205,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4206,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4207,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4208,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4209,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4210,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4211,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4213,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4214,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4215,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4216,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4217,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4218,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4219,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4222,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4223,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4226,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4227,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4228,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4229,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4231,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4233,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4234,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4235,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4236,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4238,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4239,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4240,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4241,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4242,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4243,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4244,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4245,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4246,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4247,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4248,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4249,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4250,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4251,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4252,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4254,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4255,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4256,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4257,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4258,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4259,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4260,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4263,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4264,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4267,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4268,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4269,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4270,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4272,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4274,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4275,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4276,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4277,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4279,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4280,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4281,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4282,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4283,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4284,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4285,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4286,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4287,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4288,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4289,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4290,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4291,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4292,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4293,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4295,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4296,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4297,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4298,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4299,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4300,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4301,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4304,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4305,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4308,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4309,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4310,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4311,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4313,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4315,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4316,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4317,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4318,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4320,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4321,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4322,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4323,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4324,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4325,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4326,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4327,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4328,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4329,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4330,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4331,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4332,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4333,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4334,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4336,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4337,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4338,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4339,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4340,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4341,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4342,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4345,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4346,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4349,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4350,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4351,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4352,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4354,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4356,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4357,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4358,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4359,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4361,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4362,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4363,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4364,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4365,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
